,title,year,certificate,duration,genre,rating,description,stars,votes,tiers,anger,disgust,fear,joy,neutral,sadness,surprise
9862,Undercover,(2019– ),TV-MA,49 min,"Crime, Drama, Thriller",7.7,The police try to get Jean-Pierre back on board by tracking down his old friend. Laurent and Nathalie get into a fight with severe consequences.,"['Cecilia Verheyden', '| ', '    Stars:', 'Tom Waes, ', 'Ruth Becquart, ', 'Wim Willaert, ', 'Sebastien Dewaele']",346,8.0,0.7765979,0.032604493,0.044593744,0.003840955,0.065525986,0.07139524,0.0054417253
9863,Undercover,(2019– ),TV-MA,49 min,"Crime, Drama, Thriller",7.2,Jean-Pierre agrees to deliver weapons in exchange for Bilzarian. Nathalie fears what will happen to her and Jackson once Laurent awakens.,"['Cecilia Verheyden', '| ', '    Stars:', 'Tom Waes, ', 'Ruth Becquart, ', 'Wim Willaert, ', 'Sebastien Dewaele']",331,8.0,0.0068405955,0.0030673866,0.9533221,0.0021788017,0.02410421,0.007343877,0.0031429268
9864,Undercover,(2019– ),TV-MA,50 min,"Crime, Drama, Thriller",7.5,"As the net is closing in on him, Bob hits the road with Bilzarian. He tries to keep an eye on the Bergers while reconnecting to Danielle.","['Cecilia Verheyden', '| ', '    Stars:', 'Tom Waes, ', 'Ruth Becquart, ', 'Wim Willaert, ', 'Sebastien Dewaele']",336,8.0,0.017709373,0.020406425,0.08313195,0.008566749,0.6581341,0.18199922,0.03005218
9865,Undercover,(2019– ),TV-MA,51 min,"Crime, Drama, Thriller",7.7,Laurent tries to warn his brother while the police ask Nathalie for one more favor. Bob is called as a witness at Ferry's trial.,"['Cecilia Verheyden', '| ', '    Stars:', 'Tom Waes, ', 'Ruth Becquart, ', 'Wim Willaert, ', 'Sebastien Dewaele']",321,8.0,0.03006057,0.083685644,0.62388486,0.006719604,0.16470073,0.08178379,0.009164805
9866,Undercover,(2019– ),TV-MA,46 min,"Crime, Drama, Thriller",7.5,Jean-Pierre gets hold of Nathalie. The police have another setback. Bob fears his cover is blown and rushes to the Berger mansion.,"['Cecilia Verheyden', '| ', '    Stars:', 'Tom Waes, ', 'Ruth Becquart, ', 'Wim Willaert, ', 'Sebastien Dewaele']",391,8.0,0.016957875,0.0023493313,0.9153602,0.002282115,0.038228624,0.01448816,0.010333657
9867,Halston,(2021),TV-MA,46 min,"Biography, Drama",7.5,"Looking to reinvent himself, Halston sets out to create a signature look, assembling a design team and finding inspiration in new friend Liza Minnelli.","['Daniel Minahan', '| ', '    Stars:', 'Ewan McGregor, ', 'Rebecca Dayan, ', 'David Pittu, ', 'Krysta Rodriguez']",795,8.0,0.009662659,0.0032627436,0.011052272,0.10559056,0.8145923,0.010083278,0.04575616
9868,Unsolved Mysteries,(2020– ),TV-MA,49 min,"Documentary, Crime, Mystery",7.6,A young mother disappears after revealing to members of her family what really happened to her long-missing step-father.,"['Clay Jeter', '| ', '    Stars:', 'Brandi Petersen, ', 'Robin Shoemake, ', 'Rick Letchworth, ', 'Josh Delmain']",931,8.0,0.034613047,0.1258555,0.0148606375,0.0012193659,0.037950885,0.77308327,0.012417256
9869,Unsolved Mysteries,(2020– ),TV-MA,43 min,"Documentary, Crime, Mystery",7.3,"After checking in at a luxury hotel with no ID or credit card, a woman dies from a gunshot. Years later, her identity - and her death - remain a mystery.","['Robert M. Wise', '| ', '    Stars:', 'Lars Christian Wegner, ', 'Audun Kristiansen, ', 'Cedric Lagast, ', 'Hubert Jonet']",772,8.0,0.008400587,0.022473061,0.044141185,0.0024363801,0.121850125,0.72417736,0.07652132
9870,Unsolved Mysteries,(2020– ),TV-MA,46 min,"Documentary, Crime, Mystery",7.1,Alonzo Brooks vanishes after a party. His body is found a month later. Many believe that this is an unsolved hate crime.,"['Marcus A. Clarke', '| ', '    Stars:', 'Maria Ramirez, ', 'Cindy Brooks, ', 'Demetria Leslie, ', 'Edward Ramirez']","1,002",8.0,0.19386254,0.19737643,0.076741174,0.0017570659,0.2198209,0.28757998,0.02286186
9871,Jamtara: Sabka Number Ayega,(2020– ),,30 min,Crime,7.2,"Dolly, Biswa and Saurav carry out a sting operation that goes awry. Sunny arrives at Brajesh's party, vowing payback for his treatment of Gudiya.","['Soumendra Padhi', '| ', '    Stars:', 'Amit Sial, ', 'Dibyendu Bhattacharya, ', 'Aksha Pardasany, ', 'Sparsh Srivastav']",102,8.0,0.5343203,0.33385196,0.0295336,0.0051602614,0.06979229,0.02504401,0.0022976082
9872,Clickbait,(2021),TV-MA,42 min,"Crime, Drama, Mystery",7.3,"Pia Brewer races to find Nick when he appears in an online video, bloodied and holding a sign that reads: ""At 5 million views I die.""","['Brad Anderson', '| ', '    Stars:', 'Zoe Kazan, ', 'Betty Gabriel, ', 'Phoenix Raei, ', 'Abraham Lim']","1,281",8.0,0.134824,0.5848614,0.027577767,0.001436071,0.0901882,0.1541203,0.0069922227
9873,Pokémon,(1997– ),TV-Y,22 min,"Animation, Action, Adventure",6.7,"Arriving in Floaroma Town for Dawn's next Pokémon Contest and as our Heroes marvel at its natural beauty, Dawn notices that there is going to be a Poffin cooking class that day - Poffins ...                See full summary »","['Norihiko Sutô', '| ', '    Stars:', 'Sarah Natochenny, ', 'Michele Knotz, ', 'Emily Bauer, ', 'James Carter Cathcart']",79,7.0,0.045269765,0.009673945,0.052221715,0.3722911,0.18985288,0.057215203,0.27347544
9874,Jamtara: Sabka Number Ayega,(2020– ),,25 min,Crime,7.2,"A tragedy sends Sunny on the run, with the police and Brajesh's men on his trail. Dolly and Saurav hatch a plan to prove Brajesh's link to the incident.","['Soumendra Padhi', '| ', '    Stars:', 'Amit Sial, ', 'Dibyendu Bhattacharya, ', 'Aksha Pardasany, ', 'Sparsh Srivastav']",104,8.0,0.0055152415,0.0077172522,0.25698242,0.0061517865,0.03629589,0.66868424,0.018653179
9875,Astronomy Club,(2019),TV-MA,,Comedy,6.6,Add a Plot,"['J.J. Adler, ', 'Ryan Anthony Martin', '| ', '    Stars:', 'Jonathan Braylock, ', 'Ray Cordova, ', 'Katierose Donohue Enriquez, ', 'Jon Gabrus']",37,7.0,0.014831012,0.0033326647,0.0033610032,0.007689097,0.946936,0.008139871,0.015710289
9876,Astronomy Club,(2019),TV-MA,,Comedy,6.5,Add a Plot,"['J.J. Adler, ', 'Ryan Anthony Martin, ', 'Daniel Powell', '| ', '    Stars:', 'Jonathan Braylock, ', 'Ray Cordova, ', 'James III, ', 'Terrance Kendrick']",33,7.0,0.014831012,0.0033326647,0.0033610032,0.007689097,0.946936,0.008139871,0.015710289
9877,Astronomy Club,(2019),TV-MA,,Comedy,7.0,Add a Plot,"['J.J. Adler, ', 'Ryan Anthony Martin, ', 'Daniel Powell', '| ', '    Stars:', 'Jonathan Braylock, ', 'Ray Cordova, ', 'James III, ', 'Caroline Martin']",31,7.0,0.014831012,0.0033326647,0.0033610032,0.007689097,0.946936,0.008139871,0.015710289
9878,Astronomy Club,(2019),TV-MA,,Comedy,6.5,Add a Plot,"['J.J. Adler, ', 'Ryan Anthony Martin', '| ', '    Stars:', 'Olga Bezrukova, ', 'Jonathan Braylock, ', 'Ray Cordova, ', 'Kelli Erdmann']",28,7.0,0.014831012,0.0033326657,0.0033610025,0.007689098,0.946936,0.008139871,0.015710289
9879,Astronomy Club,(2019),TV-MA,,Comedy,6.6,Add a Plot,"['J.J. Adler, ', 'Ryan Anthony Martin', '| ', '    Stars:', 'Jonny Berryman, ', 'Jonathan Braylock, ', 'Ray Cordova, ', 'Jake Elitzer']",27,7.0,0.014831012,0.0033326657,0.0033610025,0.007689098,0.946936,0.008139871,0.015710289
9880,Virgin River,(2019– ),TV-14,45 min,"Drama, Romance",7.9,"Charmaine tells a stunned Jack to make a decision while Mel is left reeling and Hope is filled with guilt. Meanwhile, Paige opens up to Preacher","['Tim Matheson', '| ', '    Stars:', 'Alexandra Breckenridge, ', 'Martin Henderson, ', 'Colin Lawrence, ', 'Jenny Cooper']",627,8.0,0.0145903565,0.001936238,0.08230655,0.0020541837,0.023738064,0.0047470396,0.8706275
9881,Hi Score Girl,(2018–2019),TV-PG,25 min,"Animation, Comedy, Romance",8.0,"The tournament begins with Haruo running on very little sleep. After he advances in his own match, he's dumbfounded by Akira's results.","['Yoshinobu Yamakawa', '| ', '    Stars:', 'Kôhei Amasaki, ', 'Sayumi Suzushiro, ', 'Yûki Hirose, ', 'Hiroki Yasumoto']",45,8.0,0.06956811,0.05375621,0.019586861,0.0016335071,0.04171007,0.03043715,0.783308
9882,Lugar de Mulher,(2019– ),,16 min,Comedy,6.0,Add a Plot,[],7,6.0,0.014831012,0.0033326647,0.0033610032,0.007689097,0.946936,0.008139871,0.015710289
9883,Riverdale,(2017– ),TV-14,42 min,"Crime, Drama, Mystery",7.1,Emotions run high as Riverdale celebrates a monumental Spirit Week; Jughead considers a pivotal opportunity; Veronica pursues a new passion.,"['Roxanne Benjamin', '| ', '    Stars:', 'K.J. Apa, ', 'Lili Reinhart, ', 'Camila Mendes, ', 'Cole Sprouse']",794,8.0,0.005010333,0.0014816067,0.0018524474,0.87759453,0.08879947,0.011718471,0.013543084
9884,Top Gear,(2002– ),TV-PG,51 min,"Adventure, Comedy, Reality-TV",8.4,"In a search for the fastest way to cross London in peak hour from Kew Bridge to the London City Airport, The Stig takes public transport, Richard rides a bike, James drives a Mercedes-Benz ...                See full summary »","['Brian Klein, ', 'Phil Churchward, ', 'Lionel Mill, ', 'Nigel Simpkiss, ', 'Babak Zand Goodarzi', '| ', '    Stars:', 'Jeremy Clarkson, ', 'Richard Hammond, ', 'James May, ', 'Ben Collins']",251,9.0,0.050771315,0.007839578,0.39765024,0.06934496,0.25026977,0.05961505,0.16450898
9885,Hit & Run,(2021),TV-MA,,"Action, Crime, Drama",7.3,"Segev spots a familiar face at JFK and sets out in pursuit. Meanwhile, Tali gets in trouble at work, and Naomi brokers a meeting with the CIA.","['Neasa Hardiman', '| ', '    Stars:', 'Lior Raz, ', 'Sanaa Lathan, ', 'Moran Rosenblatt, ', 'Gal Toren']",209,8.0,0.11387294,0.09103657,0.437241,0.00998734,0.25807926,0.07176432,0.018018637
9886,Good Girls,(2018–2021),TV-14,42 min,"Comedy, Crime, Drama",7.6,"Beth takes a gamble to strike a new business deal, but it has consequences that put the women in an unwelcome position; Ruby worries her lifestyle is rubbing off on her family; Annie realizes that she has a crush on her therapist.","['Dylan K. Massin', '| ', '    Stars:', 'Christina Hendricks, ', 'Retta, ', 'Mae Whitman, ', 'Reno Wilson']",421,8.0,0.05227715,0.065219946,0.18945818,0.02197413,0.17622285,0.4719642,0.022883473
9887,Money Heist,(2017–2021),TV-MA,44 min,"Action, Crime, Drama",7.0,Palermo shocks the group with his actions. Sierra pressures her subject to take a deal. The Professor remembers his brother's wedding.,"['Javier Quintas', '| ', '    Stars:', 'Úrsula Corberó, ', 'Álvaro Morte, ', 'Itziar Ituño, ', 'Pedro Alonso']","6,554",7.0,0.28799948,0.07697367,0.20641582,0.006624668,0.04775815,0.009221743,0.3650065
9888,Money Heist,(2017–2021),TV-MA,42 min,"Action, Crime, Drama",7.0,The Professor's mole attempts to pass along his message to the person inside the tent. Denver's jealousy toward Mónica and Rio's friendship heightens.,"['Alex Rodrigo', '| ', '    Stars:', 'Úrsula Corberó, ', 'Álvaro Morte, ', 'Itziar Ituño, ', 'Pedro Alonso']","6,418",7.0,0.612368,0.25243345,0.0055784145,0.0025659422,0.1039979,0.020286772,0.0027694767
9889,Money Heist,(2017–2021),TV-MA,53 min,"Action, Crime, Drama",7.4,"In the past, Berlin predicts that Gandía will cause problems for the operation. Sierra's interrogation of Lisboa leads to a personal revelation.","['Jesús Colmenar', '| ', '    Stars:', 'Úrsula Corberó, ', 'Álvaro Morte, ', 'Itziar Ituño, ', 'Pedro Alonso']","6,317",8.0,0.12236351,0.19412418,0.29605725,0.0032098526,0.23775972,0.13496682,0.011518643
9890,Money Heist,(2017–2021),TV-MA,42 min,"Action, Crime, Drama",6.8,Denver turns to an undercover source for help. Nairobi attempts to motivate her team as the danger around them intensifies.,"['Alex Rodrigo, ', 'Koldo Serra', '| ', '    Stars:', 'Úrsula Corberó, ', 'Álvaro Morte, ', 'Itziar Ituño, ', 'Pedro Alonso']","7,098",7.0,0.04345081,0.033962183,0.7495367,0.0024968286,0.15170872,0.015480306,0.0033644724
9891,Money Heist,(2017–2021),TV-MA,45 min,"Action, Crime, Drama",7.1,"With Nairobi held hostage, Gandía negotiates with the crew. The Professor desperately seeks a new plan to save his team.","['Javier Quintas', '| ', '    Stars:', 'Úrsula Corberó, ', 'Álvaro Morte, ', 'Itziar Ituño, ', 'Pedro Alonso']","7,295",8.0,0.2524055,0.049404215,0.50536823,0.0030186789,0.08533883,0.1023245,0.0021401616
9892,Money Heist,(2017–2021),TV-MA,52 min,"Action, Crime, Drama",8.1,The group reels following the attack on one of their own. The Professor puts his adjusted plan in motion with the help of new recruits and Palermo.,"['Koldo Serra', '| ', '    Stars:', 'Úrsula Corberó, ', 'Álvaro Morte, ', 'Itziar Ituño, ', 'Pedro Alonso']","6,976",9.0,0.04010697,0.7335178,0.0123664355,0.002059645,0.14948365,0.060613073,0.001852432
9893,Chocolate,(2019–2020),,,"Drama, Romance",8.7,"During an emotional confrontation with a patient's long-lost mother and brother, Cha Yeong sustains a head injury with upsetting consequences. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",11,9.0,0.055077646,0.056116875,0.054257166,0.0034523667,0.08392308,0.72302264,0.024150312
9894,Chocolate,(2019–2020),,,"Drama, Romance",9.0,"Back in his hometown, Kang mourns the passing of an old friend. Joon deliberates over whether to tell his father a family secret. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",11,9.0,0.0008036015,0.0031553698,0.0012390711,0.002807469,0.017562617,0.9701012,0.0043306514
9895,Chocolate,(2019–2020),,,"Drama, Romance",8.9,Joon worries about Cha Yeong as she struggles to come to terms with her condition. She and Sun Ae prepare to leave the hospice's kitchen. (Source: Netflix),"['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",12,9.0,0.00846668,0.008831782,0.4609776,0.028700156,0.24434169,0.2325402,0.016141893
9896,Chocolate,(2019–2020),,,"Drama, Romance",8.7,Han Yong Sul reveals her plans for the hospice and for Kang's future in the family business. Joon forces himself through his community service hours. (Source: Netflix),"['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",11,9.0,0.006894632,0.006954077,0.0027496016,0.08266328,0.85402524,0.0250105,0.021702629
9897,Chocolate,(2019–2020),,,"Drama, Romance",9.1,"Making his amends with Kang, Jun reveals a truth he'd been holding back. Cha Yeong opens up about a special woman from her past. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",13,10.0,0.117114134,0.276398,0.0023419827,0.0073813265,0.5133054,0.07419234,0.00926685
9898,Chocolate,(2019–2020),,,"Drama, Romance",8.8,"Kang decides to stay in Wando a little while longer, and asks Cha Yeong to do the same. Jun also makes his way to the island. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",11,9.0,0.006482516,0.0059954165,0.0014625055,0.04801412,0.85029906,0.066474274,0.021272145
9899,Chocolate,(2019–2020),,,"Drama, Romance",8.9,"Jun questions his deeply competitive relationship with Kang. Seon Ae, still wishing to cook for Kwon Hyun Suk, finds out what his favorite dish is. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",12,9.0,0.013557481,0.012897826,0.001469626,0.021445632,0.8951098,0.008956787,0.046562854
9900,Chocolate,(2019–2020),,,"Drama, Romance",8.8,Kang chooses what's most important to him. Cha Yeong receives an unexpected phone call while getting ready to celebrate his birthday. (Source: Netflix),"['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",12,9.0,0.010962914,0.0018023524,0.0015423263,0.3650775,0.25905702,0.01559695,0.34596092
9901,Good Girls,(2018–2021),TV-14,42 min,"Comedy, Crime, Drama",7.8,The ladies consider their next move - with Max. Stan explores the risks and rewards of a new proposition. Dean stages a professional shake-up.,"['Andrew McCarthy', '| ', '    Stars:', 'Christina Hendricks, ', 'Retta, ', 'Mae Whitman, ', 'Reno Wilson']",401,8.0,0.019761534,0.020479243,0.6906965,0.018367028,0.21787682,0.011591904,0.021226995
9902,The Bonfire of Destiny,(2019),TV-MA,48 min,"Drama, History",7.5,"Adrienne returns home with only one goal in mind: to convince her husband that she sincerely wants to make up and work things out. Henri de la Trémoille figures out that his ""wife"" had sex ...                See full summary »","['Alexandre Laurent', '| ', '    Stars:', 'Audrey Fleurot, ', 'Julie De Bona, ', 'Camille Lou, ', 'Gilbert Melki']",110,8.0,0.08702652,0.023082206,0.08710284,0.18917486,0.19663876,0.25104007,0.1659348
9903,The Bonfire of Destiny,(2019),TV-MA,54 min,"Drama, History",7.7,"When Henri de La Trémoille catches Rose with Jean, the results are fatal. Alice, who has done everything she possibly could to try to save Victor from the guillotine, wallows in despair. ...                See full summary »","['Alexandre Laurent', '| ', '    Stars:', 'Audrey Fleurot, ', 'Julie De Bona, ', 'Camille Lou, ', 'Gilbert Melki']",109,8.0,0.002514186,0.0010139784,0.018235756,0.003349763,0.0041617434,0.9671278,0.0035967329
9904,Age of Samurai: Battle for Japan,(2021– ),TV-MA,43 min,"Documentary, Action, Adventure",7.4,"Considered a fool and unfit to lead, Nobunaga rises to power as the leader of the Oda clan, spurring dissent among those in his family vying for control.","['Stephen Scott', '| ', '    Stars:', 'Hiro Kanagawa, ', 'Masayoshi Haneda, ', 'Masami Kosaka, ', 'Hayate Masao']",251,8.0,0.39567244,0.41500363,0.066017225,0.0021238213,0.07260135,0.046412993,0.002168495
9905,Age of Samurai: Battle for Japan,(2021– ),TV-MA,42 min,"Documentary, Action, Adventure",7.4,"Nobunaga angers warlords when he captures most of central Japan and ignites a fierce war with Takeda Shingen, a formidable daimyo.","['Stephen Scott', '| ', '    Stars:', 'Hiro Kanagawa, ', 'Masayoshi Haneda, ', 'Masami Kosaka, ', 'Hayate Masao']",209,8.0,0.94061685,0.022494795,0.0096683,0.0012915842,0.02108566,0.0030884885,0.001754338
9906,Age of Samurai: Battle for Japan,(2021– ),TV-MA,42 min,"Documentary, Action, Adventure",7.6,"As Nobunaga's ambitions intensify, some generals begin to question his command, leading to a betrayal that alters the political landscape forever.","['Stephen Scott', '| ', '    Stars:', 'Hiro Kanagawa, ', 'Masayoshi Haneda, ', 'Masami Kosaka, ', 'Hayate Masao']",198,8.0,0.4266131,0.4733916,0.042814244,0.000878514,0.042046744,0.012518997,0.0017369431
